reviewId,userName,review,rating,thumbsUpCount,reviewCreatedVersion,tanggal,replyContent,repliedAt,appVersion,source_app,app_id,clean_review,word_count_raw,word_count_clean,dominant_topic,topic_probability
bee30c5f-fc45-4ba3-bd33-c852fa03856d,cantika ramadhani,Selalu gagal saat bagian rekam wajah. Padahal sudah sesuai ketentuan tapi tetap disuruh ulangi terus. 👎,1,0,4.16.1,2026-05-22 21:34:01,,,4.16.1,Mobile JKN,app.bpjs.mobile,gagal rekam wajah sesuai tentu suruh ulang,16,7,2,0.8641553445787078
aa1c69d8-6bf6-4608-9976-5ebe69b236b7,Heru Wibowo,korupsi,1,0,,2026-05-22 21:23:05,,,,Mobile JKN,app.bpjs.mobile,korupsi,1,1,1,0.25
4c4a031c-9e10-4daf-aac1-c383c4f85b4f,Hasan Asri,sering keluar sendiri login lagi pulsa lagi rada rada emang di sengaja kali ya,1,0,,2026-05-22 21:21:35,,,,Mobile JKN,app.bpjs.mobile,login pulsa rada rada emang sengaja,14,6,1,0.40987257091430473
a9ec356f-ebc9-4079-b412-a53075e5534f,eppy setiawan,"sms OTP gak ada pesan masuk, ganti nomer hp 3x tetap sama,,",1,0,4.16.1,2026-05-22 21:18:39,,,4.16.1,Mobile JKN,app.bpjs.mobile,sms otp pesan masuk ganti nomer,12,6,3,0.8726055163447984
1726f834-db80-4ac0-b841-1518dbc74c98,rijal rijal,ok otw,5,0,4.16.1,2026-05-22 21:10:12,,,4.16.1,Mobile JKN,app.bpjs.mobile,otw,2,1,1,0.25
7e4676b8-0896-4765-9c2e-c784884c4f56,Sri Purwati,paraaaaah. gak ada kata yang bisa mendeskripsikan betapa PARAHNYA ini,1,0,4.16.1,2026-05-22 20:27:14,,,4.16.1,Mobile JKN,app.bpjs.mobile,paraaaaah deskripsi betapa parah,10,4,2,0.6249743212788264
3ee3ca91-543e-4017-aea0-0f4ba0b3f5c9,Lugi Hidayatullah,layanan sangat cepat bagus,5,0,4.16.1,2026-05-22 20:08:23,,,4.16.1,Mobile JKN,app.bpjs.mobile,layan cepat,4,2,4,0.7499968327687794
99152a44-c6c4-4bcb-ab97-9e04b56abedd,ILYAS,Kalo di kelola pemerintahan banyak masalah,1,0,4.16.1,2026-05-22 20:03:38,,,4.16.1,Mobile JKN,app.bpjs.mobile,kalo kelola perintah,6,3,2,0.4154998511455738
f90536c6-610c-4d38-b96c-b7d25f45b92a,Ariful Fuadhi,"sdh punya aplikasi sulit minta log in terus berulang , Paket ada pu;sa ada..mau daftar ribet..minta pasword lagi surah ualng lagu tunggu lagi 39 ,50 10 second capek deh'",2,0,4.16.1,2026-05-22 19:57:50,,,4.16.1,Mobile JKN,app.bpjs.mobile,sdh sulit log ulang paket daftar ribet pasword surah ualng lagu tunggu second capek,29,14,1,0.9051862990517556
598275e6-0101-40eb-af11-fb19278d6923,Siska Rohmatillah,"sangat membantu dngn ada nya apl ini kebutuhan bisa di selesaikan , semoga kdpannya lebih baik lagi",5,0,4.16.1,2026-05-22 19:54:06,,,4.16.1,Mobile JKN,app.bpjs.mobile,bantu dngn apl butuh selesai moga kdpannya,17,7,4,0.8048493997241989
5b866edf-6edf-4753-a542-547d9985c822,Hamim Serang,bagus sangat membantu sekali terimakasih JKN,5,0,4.16.1,2026-05-22 19:39:43,,,4.16.1,Mobile JKN,app.bpjs.mobile,bantu,6,1,2,0.6194873619609419
afe15137-e865-4400-bc1f-21a0813e1440,Samsung08 Agus15,ssah ud isi data dngan bnr ttap aj gx bsa msuk,1,0,4.16.1,2026-05-22 19:35:46,,,4.16.1,Mobile JKN,app.bpjs.mobile,ssah isi data dngan bnr ttap bsa msuk,11,8,2,0.7391006891500016
7cbcef33-ecbd-48cf-8a76-ee6ace009367,Farida Yuliana,"Setelah di-update ke versi terbaru bukannya jadi semakin bagus, malah jadi semakin jelek haduhh",3,0,4.16.1,2026-05-22 19:28:25,,,4.16.1,Mobile JKN,app.bpjs.mobile,update versi baru haduhh,14,4,1,0.6249945983558476
ca43aa58-fcf1-4610-bbd4-66c0e39f36d4,Fadillah Assyifa,"sinyal bagus paket ad kartu ga masuk masa tenggang kode otp ga masuk"" terus pas mau masuk akun ad yg salah tpi malah di kasih taunya ""KODE NIK ATAU PASWORD ANDA SALAH"" harusnya kasih tau bagian mana yg salah minus banget apk ini bisa buat apk gasi?!?",1,0,,2026-05-22 19:04:42,,,,Mobile JKN,app.bpjs.mobile,sinyal paket kartu masuk tenggang kode otp masuk pas masuk akun salah tpi tau kode nik pasword salah tau salah minus gas,47,22,1,0.5760346704351492
b9893349-8daf-45c6-a18f-70aa503edc0d,Panji Rahmat,ribet susah masuknya,1,0,4.16.1,2026-05-22 19:00:28,,,4.16.1,Mobile JKN,app.bpjs.mobile,ribet susah masuk,3,3,1,0.8467201751408423
083fe0dd-20dc-498f-98e0-2772a7a9ff88,Ro Kim,APl bobrokk,5,0,4.16.1,2026-05-22 18:55:56,"Hi... Terima kasih atas review dan rating yang diberikan. Kami akan terus melakukan perbaikan dan penyempurnaan aplikasi Mobile JKN untuk memberikan kemudahan bagi peserta dan calon peserta JKN. Jika ada kendala, Anda dapat menghubungi Care Center BPJS Kesehatan melalui nomor 165 (24 jam) atau aplikasi Mobile JKN. Terima kasih.",2025-10-13 09:17:17,4.16.1,Mobile JKN,app.bpjs.mobile,apl bobrokk,2,2,1,0.25
f7521c5e-0088-4378-b913-54bf05411ba3,Ryan nugi,alussss,5,0,4.16.1,2026-05-22 18:47:23,,,4.16.1,Mobile JKN,app.bpjs.mobile,alussss,1,1,1,0.25
d9781d63-10c1-446f-89ea-7fad1dd39fbf,Chaline angeline agustina,aplikasi jelek banget buat verifikasi no tetap tulisannya ( permintaan anda belum dapat diproses) trs trsan seperti itu katanya sistem lagi sibuk di coba lagi besoknya masih tetap ga bisa gimana dong min solusinya,1,0,4.16.1,2026-05-22 18:29:58,,,4.16.1,Mobile JKN,app.bpjs.mobile,verifikasi tulis minta proses trs trsan sistem sibuk besok gimana solusi,34,11,2,0.5726511154721335
9063bdc7-13c3-468a-8d13-3a89462c2c7b,Jose Cell,alhamdulillah. terimakasih untuk kemudahan dari bpjs,5,0,4.16.1,2026-05-22 18:27:27,,,4.16.1,Mobile JKN,app.bpjs.mobile,alhamdulillah mudah,6,2,4,0.4171172506892433
b66eb456-df2d-410a-bcef-d2849d589506,Ngadiyono Ngadiyono,aplikasi ga bisa buat verifikasi nomor gimana dong min solusinya benerin aplikasi nya sistem eror trs,1,0,4.16.1,2026-05-22 18:23:24,,,4.16.1,Mobile JKN,app.bpjs.mobile,verifikasi nomor gimana solusi benerin sistem eror trs,16,8,2,0.5399940143715216
2d3ffff3-de37-433d-b249-d421c51db950,S C,"ribet, daftar berkali"" sms ga masuk"" tolong perbaiki lah, cm mau kontrol aja susahnya",1,0,4.16.1,2026-05-22 18:14:03,,,4.16.1,Mobile JKN,app.bpjs.mobile,ribet daftar kali sms masuk baik kontrol susah,14,8,3,0.7528081721204024
e427db40-0c34-4a31-aef8-074dbd619b95,Juni Wulandari,Tolong berikan Pelayanan Maksimal kepada seluruh Peserta tanpa membeda-bedakan.,5,0,4.16.1,2026-05-22 18:06:52,,,4.16.1,Mobile JKN,app.bpjs.mobile,layan maksimal serta beda beda,9,5,4,0.8457365682529268
460a93a8-007d-4be7-8063-70a4cb9d224a,Yudi Hidayat,aplikasi susah dimengerti,5,0,,2026-05-22 17:35:32,,,,Mobile JKN,app.bpjs.mobile,susah erti,3,2,1,0.6213055405993673
229c2fc1-bb00-4c96-ba10-76b1bce65ad8,Anggi Rizki Pratama,aplikasi sangat membantu,5,0,4.16.1,2026-05-22 17:30:43,,,4.16.1,Mobile JKN,app.bpjs.mobile,bantu,3,1,2,0.6194873619609419
1a7e1524-d066-4415-a34f-20d53a7c16b5,Sakay Jeje,ga jelas surat rujukan masih aktif bilang perpanjangan surat rujukan bkin susah orang in aplikasi,1,0,4.16.1,2026-05-22 17:26:52,,,4.16.1,Mobile JKN,app.bpjs.mobile,surat rujuk aktif bilang panjang surat rujuk bkin susah,15,9,2,0.6493178075554675
a1fe9989-ba6e-4f39-aa21-c49652744f86,Nuha Asmadi,mudah sangat mudah,5,0,4.16.1,2026-05-22 17:15:54,,,4.16.1,Mobile JKN,app.bpjs.mobile,mudah mudah,3,2,4,0.7499990785524114
1d6e4865-99ae-4baf-a6f0-0cd6698e4a2a,BERLIANA SITORUS,bagus oke,5,0,,2026-05-22 16:39:53,,,,Mobile JKN,app.bpjs.mobile,oke,2,1,2,0.624977722897528
c13f9886-94f4-4867-ab59-5ff625f155f5,Sahroni Crs,baguss dan membatu,5,0,4.16.1,2026-05-22 16:39:30,,,4.16.1,Mobile JKN,app.bpjs.mobile,baguss batu,3,2,1,0.25
fb94d23a-27ba-443c-8bcb-7b4bb2c6b805,Riyan Maulana,"lama tidak ada verifikasi padahal sudah masukin nomor dengan bener,ini mah sistemnya kerjaan nya pada tidak benar",1,0,4.16.1,2026-05-22 16:14:04,,,4.16.1,Mobile JKN,app.bpjs.mobile,verifikasi masukin nomor bener mah sistem kerja,17,7,2,0.4706331478526589
cbae114c-468c-4b78-8a7d-e04e2be45b8b,Muhammad Romli,kok tidak bisa daftar antrean? dengan alasan username salah ????,5,0,4.16.1,2026-05-22 16:14:00,,,4.16.1,Mobile JKN,app.bpjs.mobile,daftar antre alas username salah,10,5,1,0.6113254011178978
a93654e9-2662-41cd-aa1e-478ac6068688,remember me,"sy kasih bintang 5,tolong perbaiki sistemnya lagi...untuk ke dokter spesialis sekarang menjadi ga bisa seperti dulu..cukup memakai dokter yg ada di ruangan hd...dan obat2an juga dibatasi, biasanya itu sebagai fasilitas untuk pasien...sy sudah menaikan tingkat juga,tolong diperbaiki...apalagi untuk orng yg ke IGD jangan dipersulit",5,1,4.16.1,2026-05-22 16:02:00,,,4.16.1,Mobile JKN,app.bpjs.mobile,bintang baik sistem dokter spesialis pakai dokter ruang obat batas fasilitas pasien naik tingkat baik orng igd sulit,44,18,4,0.6017678280753895
bc59262a-5ba9-4fd6-b414-21deaab6fe83,Irma Aprilia,no telepon saya ada yg pakai padahal belom pernah daftar,1,0,4.16.1,2026-05-22 15:55:44,,,4.16.1,Mobile JKN,app.bpjs.mobile,telepon bom daftar,10,3,3,0.737617154973566
ea106f47-56f8-4d62-958b-2786c1dc5e7d,Ibnu Kibuyut,sangat ribet nungu kode Verifikasi nya sangat lama,3,0,,2026-05-22 15:55:38,,,,Mobile JKN,app.bpjs.mobile,ribet nungu kode verifikasi,8,4,3,0.8410257356038185
1adb9bc4-7491-4e43-a6d3-981755de654d,Ririn F,"percuma ada jkn ga bisa login susah udah sesuai isi data NIK, PASWRD , & CAPTOHA tapi ga bisa ada aja yg salah ini lah, itu lah udah berulang-ulang lagian kenapa jd di logout sih",1,0,,2026-05-22 15:33:20,,,,Mobile JKN,app.bpjs.mobile,login susah sesuai isi data nik paswrd captoha salah ulang ulang logout,35,12,1,0.5891270796802229
a2bc34ca-96d6-4875-9c24-af6666c54661,Malingping Banten,"mau screenshot aja ga bisa, udah serba digital juga tetep aja rs pengen kartunya dicetak ampun",1,0,,2026-05-22 15:08:08,,,,Mobile JKN,app.bpjs.mobile,screenshot serba digital tetep ken kartu cetak ampun,16,8,4,0.7994098666509124
2458889b-f454-4f62-aea7-cd005d8b291f,Reskita Ramadhani,"kenapa sih otp harus dikirim lewat sms? kode otp ga muncul"" yang adanya mempersulit. saran untuk kode otp lebih baik dikirim lewat email atau whatsapp. lalu waktu foto sering banget wajah tidak terdeteksi, padahal saya udh ganti posisi berkali-kali. dan kalo buat aplikasi tolong jangan bikin pengguna kesulitan!",1,2,4.16.1,2026-05-22 15:06:01,,,4.16.1,Mobile JKN,app.bpjs.mobile,otp kirim sms kode otp muncul sulit saran kode otp kirim email whatsapp foto wajah deteksi udh ganti posisi kali kalo guna sulit,48,23,3,0.8645502153785656
5875336c-4251-41b0-8c8d-0b57ae1164b2,Lilis,mantab,5,0,4.16.1,2026-05-22 14:39:16,,,4.16.1,Mobile JKN,app.bpjs.mobile,mantab,1,1,1,0.25
c34af8e3-bb1f-4ddc-b72b-5e45b6666619,Syafa Azhar,SANGAT MEMPERSULITTTTTT. ORG LAGI SAKIT GBSA BEROBAT GARAGRA GBISA BUKA INI.,1,0,4.16.1,2026-05-22 14:19:54,,,4.16.1,Mobile JKN,app.bpjs.mobile,mempersulitttttt org sakit gbsa obat garagra gbisa buka,11,8,2,0.562035418216493
99e1c618-375e-4534-8ef3-4f1b7aee70d7,Nur Komariah,baguss,5,0,4.16.1,2026-05-22 13:53:36,,,4.16.1,Mobile JKN,app.bpjs.mobile,baguss,1,1,1,0.25
06202931-3d98-46b8-8456-01049f33d31f,Agir Yana,"apakah sedang gangguan ?? soalnya saya mau login dari tadi gabisa terus, bagaimana ya ??",3,0,,2026-05-22 13:28:42,,,,Mobile JKN,app.bpjs.mobile,ganggu login gabisa,15,3,1,0.5622635242032573
faff93b7-92b4-43c3-a7a4-4b9164545861,sang eka,"bagus banget, semuanya jd lebih praktis",5,0,,2026-05-22 13:10:02,,,,Mobile JKN,app.bpjs.mobile,praktis,6,1,1,0.25
d077622a-2283-44ba-a6cd-047a62c2172b,Muh. Faiq Rian Dani,aplikasi dengan sistem tertolol yang pernah saya download.,1,0,4.16.1,2026-05-22 13:08:25,,,4.16.1,Mobile JKN,app.bpjs.mobile,sistem tolol download,8,3,1,0.7878614155128005
31cc56f3-d3e5-4b36-a157-34b7598446fe,Orintan Sembiring II,"awalnya bgus, pas mau msuk Lgi dibilang sandi dan nik salah pd hal datanya memang itu yg bener, tpi GK bisa jga msuk, knp y",1,0,4.16.1,2026-05-22 12:56:18,,,4.16.1,Mobile JKN,app.bpjs.mobile,bgus pas msuk lgi bilang sandi nik salah data bener tpi jga msuk knp,25,14,1,0.6948904501447416
82b76043-a4d3-4b0d-bd12-adac39960c1f,Hari Susanto,gak bisa kebuka2 siaalll,2,0,4.16.1,2026-05-22 12:54:31,,,4.16.1,Mobile JKN,app.bpjs.mobile,buka siaalll,4,2,1,0.6249924386226947
6aa880c2-e099-464d-9d64-fb9404e7e9f3,BAIM PRANATA,"tolong benarkan sistem aplikasi nya, ini jujur agak rumit, masak loading terus pas mau gunakan layanannya",1,0,,2026-05-22 12:51:28,,,,Mobile JKN,app.bpjs.mobile,benar sistem jujur rumit masak loading pas layan,16,8,2,0.51672162034622
1a5e76ef-919b-494e-9cce-cd980c1417ac,Ken Bkl,memudahkan,5,0,,2026-05-22 12:40:12,,,,Mobile JKN,app.bpjs.mobile,mudah,1,1,4,0.6249984634845721
2e556003-d34c-44f4-91cd-f69f3cd790e7,Yusuf Habiebie,ni apk kenapa yak susah bener mau masuk akun alasan lagi sibuk,1,0,4.16.1,2026-05-22 12:20:26,,,4.16.1,Mobile JKN,app.bpjs.mobile,yak susah bener masuk akun alas sibuk,12,7,1,0.8734452104614276
f2a877b5-d644-48da-9285-2f4385302c5c,Djacka Artub,Aplikasi milik pemerintah tapi kok serendahan ini. Mau daftar aja nunggu kode otp sampai sebulan gak dikirim kodenya.,1,0,4.16.1,2026-05-22 12:20:04,,,4.16.1,Mobile JKN,app.bpjs.mobile,milik perintah serendah daftar nunggu kode otp bulan kirim kode,18,10,3,0.9305168354374896
248db43b-f119-4dca-a81a-2ce18ec6fac3,Muhammad Sahri,mau daftar aja susah aplikasi apa.an coba donwload biar gampang sekali nya tambah susah,1,0,4.16.1,2026-05-22 12:15:58,,,4.16.1,Mobile JKN,app.bpjs.mobile,daftar susah donwload biar gampang susah,14,6,3,0.8648683762014854
a356135f-ac4d-4c22-87d2-e6c43d810c44,iky pio,Logout teroooos,1,0,4.16.1,2026-05-22 12:09:34,,,4.16.1,Mobile JKN,app.bpjs.mobile,logout teroooos,2,2,2,0.6249778111602181
a4bef4df-d8ee-4666-81cd-2191bad0377a,Handika Azandani,aplikasi aneh,1,0,,2026-05-22 12:05:55,,,,Mobile JKN,app.bpjs.mobile,aneh,2,1,1,0.6151008820301169
c055710c-579d-4019-bdda-09a7097e3f82,Reyhan 8i,"kode otp nomor hp tidak dikirim otp, apk tidak berguna",1,0,4.16.1,2026-05-22 12:04:13,,,4.16.1,Mobile JKN,app.bpjs.mobile,kode otp nomor kirim otp guna,10,6,3,0.7813193283674855
80d56e7c-bd0f-4b62-9bf9-1fa48867d12e,Den Jaya,"nungguin otp udh hampir sejam blm dikirim""",1,0,,2026-05-22 11:53:08,,,,Mobile JKN,app.bpjs.mobile,nungguin otp udh jam blm kirim,7,6,3,0.8480831204694211
391fb443-0727-4f64-891a-34731ff51b10,Firdaus Alim,"tolong perbaiki bagian pendaftaran khusus nya verivikasi nomer telepon... saya sudah beberapa kali tidak mendapatkan kode verifikasi... apalagi harus wajib memakai aplikasi tersebut, tolong jangan dipersulit...",1,0,4.16.1,2026-05-22 11:51:58,,,4.16.1,Mobile JKN,app.bpjs.mobile,baik daftar khusus verivikasi nomer telepon kode verifikasi wajib pakai sulit,26,11,3,0.9292768108394726
4c1674d5-2d61-46dd-8be4-794300c6c4d3,Amrizal Addi,gak jelas aplikasinya. gak bisa login lebih dari 3 akun,1,0,4.16.1,2026-05-22 11:45:39,,,4.16.1,Mobile JKN,app.bpjs.mobile,aplikasi login akun,10,3,1,0.8054983242215725
7c3ea87d-ec87-4d9d-b11e-746c6d94c576,Herlan,"tidak bisa nerima otp trus, ribet",1,0,,2026-05-22 11:41:20,,,,Mobile JKN,app.bpjs.mobile,nerima otp trus ribet,6,4,1,0.5289320909317671
3e8f8815-71a7-405a-8f4e-6b77062fb650,7family broo,mantep,5,0,4.16.1,2026-05-22 11:34:13,,,4.16.1,Mobile JKN,app.bpjs.mobile,mantep,1,1,1,0.25
5080abd9-be1b-4a31-b302-d961a27cca54,Alif Wijaya (Channel gaming),"aplikasi susahnya minyta ampun mau registrasi aja di persulit, giliran soal duit aja cepet, klok gak niat bikin jasa pelayanan mending gak usah bikin",1,0,,2026-05-22 11:18:32,,,,Mobile JKN,app.bpjs.mobile,susah minyta ampun registrasi sulit gilir duit cepet klok niat jasa layan mending,24,13,3,0.6471515510961923
de36c8b6-7bf6-4ca5-a0ee-23ef963e4c7a,Meo Semelehoy,"parah udah foto belasan kali gagal terus. tidak dipermudah ini namanya, masa pasien ngos2an disuruh foto dikantor bpjs. parah banget",1,0,4.16.1,2026-05-22 11:16:51,,,4.16.1,Mobile JKN,app.bpjs.mobile,parah foto bas gagal mudah nama pasien ngos suruh foto kantor parah,20,12,2,0.7947142534510706
a32e1a42-de3b-4fb0-ba1f-2892389f9697,Sandy,"mau masuk saya lupa password. mau reset lewat sms otp tapi ga masuk2. entah udah berapa puluh kali saya coba dan saya tunggu, ga ada satupun kode otp yg masuk lewat sms. ini aplikasi apa sih sebenernya? tolong solusinya!",2,0,4.16.1,2026-05-22 11:12:32,,,4.16.1,Mobile JKN,app.bpjs.mobile,masuk lupa password reset sms otp masuk puluh tunggu satu kode otp masuk sms sebenernya solusi,39,16,3,0.83267221255772
d8b55147-f320-4c17-90e1-22e40b914641,Diandra Fadli,sering nglag susah dibuka,4,0,4.12.0,2026-05-22 11:09:24,,,4.12.0,Mobile JKN,app.bpjs.mobile,nglag susah buka,4,3,1,0.7489686172838681
25e8ba90-ff1c-4652-9fcf-38d7ecc8845c,Adem,semoga selalu dipermudah,5,0,4.16.1,2026-05-22 11:03:49,,,4.16.1,Mobile JKN,app.bpjs.mobile,moga mudah,3,2,4,0.7499966514885053
af7d3bf4-e448-4766-b7a9-e5b739300228,Batamjodog Aja,sangat mudah,5,0,,2026-05-22 10:53:13,,,,Mobile JKN,app.bpjs.mobile,mudah,2,1,4,0.6249984634845721
25b38c92-1444-42d6-a1df-d9683a0b0fbc,Glagah Putih,"Saya mencoba melakukan penambahan peserta, namun selalu gagal. Ada notif NIK kosong atau format NIK tidak sesuai. Padahal NIK terisi otomatis dan saya tidak bisa merubahnya. Bagaimana cara mengatasinya?",3,0,4.16.1,2026-05-22 10:43:33,,,4.16.1,Mobile JKN,app.bpjs.mobile,coba tambah serta gagal notif nik kosong format nik sesuai nik isi otomatis rubah atas,29,15,1,0.4887298504747086
00c7ad16-919d-4b36-aa5e-1f181b5d82d0,Arman Gikenfa,sangat membantu. terimKaasih 🙏🙏,5,0,4.16.1,2026-05-22 10:40:44,,,4.16.1,Mobile JKN,app.bpjs.mobile,bantu terimkaasih,4,2,2,0.6194873619609419
3673596c-ae3d-431e-a29b-776acbc338f0,Hasmar,"ngga bisa kirim OTP melalui SMS, harap di perbaiki.",1,0,,2026-05-22 10:35:46,,,,Mobile JKN,app.bpjs.mobile,ngga kirim otp sms harap baik,9,6,3,0.8916169468141399
db6dc8f4-b519-4de5-9d77-634d6c24342f,Dadangkurniawanchannel,sangat bermanfaat dan membantu sekalii.,5,0,4.16.1,2026-05-22 10:33:16,,,4.16.1,Mobile JKN,app.bpjs.mobile,manfaat bantu sekali,5,3,1,0.4165303871833661
86add551-d0f3-416a-aa13-3510390abc06,Priyo MU,Lucu ini aplikasi di buka gak bisa. Padahal konpatibel alias berfungsi di berangkat. Padahal buka IG dan aplikasi lain bisa. Aneh saja,4,0,,2026-05-22 10:28:44,,,,Mobile JKN,app.bpjs.mobile,lucu buka konpatibel alias fungsi berangkat buka aneh,22,8,1,0.811288131062421
79e0a9aa-b33c-4caa-a963-c12cda3113c3,Adrianus Karno,gak capek nunggu antri daftar,5,0,4.14.0,2026-05-22 10:25:48,,,4.14.0,Mobile JKN,app.bpjs.mobile,capek nunggu antri daftar,5,4,4,0.4911724874696285
4bc00750-4cc2-412f-9f9d-fafb3b8d3c85,Dudin Tajwid wangsa,beruna,5,0,4.16.1,2026-05-22 10:23:33,,,4.16.1,Mobile JKN,app.bpjs.mobile,beruna,1,1,1,0.25
ee2cc9db-269e-4bbc-b47a-008aee065e14,Baihaki Ahmad,susah banget dapetin otp nya gangguan terussss,1,0,4.16.1,2026-05-22 10:22:41,,,4.16.1,Mobile JKN,app.bpjs.mobile,susah dapetin otp ganggu terussss,7,5,3,0.7997026229131635
78b938ab-03f2-470e-8b8d-147cf309b361,Fikri Doank,aplikasi apa ini bayar tiap bulan .ingin daftar selalu dipersulit. untuk BPJS jngn dipersulit kami bayar bukan gratisan..jngn coba coba aplikasi ini sungguh tidak memuaskan,1,0,4.16.1,2026-05-22 10:09:16,,,4.16.1,Mobile JKN,app.bpjs.mobile,bayar daftar sulit jngn sulit bayar gratis jngn sungguh muas,25,10,4,0.8918778959566626
d9c8e7e9-cea8-4850-981b-7b970a4ffcfa,Dede Suherman,aplikasi mudah d gunakan dan sangat membantu trmksh,5,0,4.16.1,2026-05-22 10:07:33,,,4.16.1,Mobile JKN,app.bpjs.mobile,mudah bantu trmksh,8,3,4,0.741708991706924
e56b83e4-be96-40c6-a3ea-f325b53d931a,Irawati Lana,sangat bgus,5,0,4.14.0,2026-05-22 09:48:42,,,4.14.0,Mobile JKN,app.bpjs.mobile,bgus,2,1,1,0.25
06e8df06-549a-4b0b-afda-b619ca580a59,diki kurniawan,"Aplikasi sampah, buat apa dibuat kalau menyusahkan pengguna!! Depelovernya kurang duitkah. ini aplikasi semakin hari semakin menyusahkan. login aja susah banget, permintaan anda belum bisa diproses dari bulan kemarin setelah update.",1,0,4.3.0,2026-05-22 09:47:03,"""Hai…Terima kasih atas review dan rating yang diberikan.
Kami akan terus melakukan perbaikan dan penyempurnaan aplikasi Mobile JKN untuk memberikan kecepatan dan kemudahan bagi peserta dan calon peserta JKN. Jika ada kendala dapat menghubungi Care Center kami di nomor 1500 400 (24 jam). Semoga Sehat Selalu. Dengan Gotong Royong Semua Tertolong.""
",2021-06-10 19:19:34,4.3.0,Mobile JKN,app.bpjs.mobile,sampah susah guna depelovernya duit susah login susah minta proses kemarin update,31,12,1,0.9340544207682183
d5a39ddc-fe23-4676-8cb2-fea9b1c5c104,Vera Wati,aplikasi yg bermanfaat😆😆😆,5,0,4.16.1,2026-05-22 09:21:32,,,4.16.1,Mobile JKN,app.bpjs.mobile,manfaat,3,1,1,0.6249850356804943
27f3882a-b5dc-443f-a422-61b9b35fb80c,Carmad Indramayu,"bagus, hanya saja terbatas pada 3 akun.",5,0,4.16.1,2026-05-22 09:20:32,,,4.16.1,Mobile JKN,app.bpjs.mobile,batas akun,7,2,1,0.6210616598586195
8033ab68-a020-4d9e-b052-c10867b569e9,Masrudin Masrudin,"mau berobat jd mudah ga perlu antri. tinggal online aja, aplikasi yg mempermudah. terima kasih JKN",5,0,4.16.1,2026-05-22 09:17:49,,,4.16.1,Mobile JKN,app.bpjs.mobile,obat mudah antri tinggal online mudah,16,6,4,0.8682043062326408
41805de2-1adb-4318-bc77-f85552842eb1,Risky Mardian,"membantu, dan mempermudah",5,0,4.16.1,2026-05-22 09:13:18,,,4.16.1,Mobile JKN,app.bpjs.mobile,bantu mudah,3,2,4,0.8091404628760402
ad3d2367-124d-410e-af30-2a572656adb5,Asari Ahmad,cacatttttttttt,1,0,4.16.1,2026-05-22 08:56:32,,,4.16.1,Mobile JKN,app.bpjs.mobile,cacatttttttttt,1,1,1,0.25
cb483d9d-9fa4-49a4-a708-04f3350f6078,erlin rosyita,Kok tidak bisa login??,1,0,1.19,2026-05-22 08:55:25,,,1.19,Mobile JKN,app.bpjs.mobile,login,4,1,1,0.6249965390269753
c87eacd9-74f9-4727-8725-15eca6c5f757,Fahrul Setiawan,"aplikasi tolol,udah masukin nomer hp yng bener tapi OTP gak masuk masuk",1,0,,2026-05-22 08:50:17,,,,Mobile JKN,app.bpjs.mobile,tolol masukin nomer yng bener otp masuk masuk,12,8,3,0.7783142144097536
84aeb2f0-f3ea-4b7f-b611-485e9a4bd16a,Jonny Naibaho,mau mendaftarkan pemeriksaan rutin ke Poli Jantung Rs.Harapan Kita kpd Dr.Suco,5,0,4.16.1,2026-05-22 08:49:23,,,4.16.1,Mobile JKN,app.bpjs.mobile,daftar periksa rutin pol jantung harap kpd suco,11,8,4,0.7454633797727837
5f3a208e-2e70-480d-ac28-5c220eb02f96,Madin Manggili,mga dpat membantu,5,0,,2026-05-22 08:40:28,,,,Mobile JKN,app.bpjs.mobile,mga dpat bantu,3,3,2,0.6194873619609419
9304de58-cb92-4cf3-a3ba-7ba9d5bb395a,Andi Suwandi,sangat membantu dan mudah dipakai sehat selalu,5,0,4.16.1,2026-05-22 08:39:12,,,4.16.1,Mobile JKN,app.bpjs.mobile,bantu mudah pakai,7,3,4,0.6503411235102289
20d520e1-d82e-44f0-9352-18fd9dda9236,Hadi juniarno,sebenarnya mau bikin aplikasi apa mau menyulitkan pasien kalo nggak bisa nyari yang bisa jangan bikin aplikasi nggak jelas buat layanan masyarakat menyusahkan saja sesuatu yang sudah mudah malah dipersulit jangan bikin aturan yang menyulitkan terus kami sudah muak dengan aturan,5,0,4.16.1,2026-05-22 08:21:05,,,4.16.1,Mobile JKN,app.bpjs.mobile,sulit pasien kalo nyari layan masyarakat susah mudah sulit atur sulit muak atur,41,13,4,0.8368694050656302
49c79a5d-c369-4b3e-b512-0e131a58ee7e,Akhmad Sutomo Pahlawan,sukahi,5,0,4.15.0,2026-05-22 08:15:29,,,4.15.0,Mobile JKN,app.bpjs.mobile,sukahi,1,1,1,0.25
ed29a2eb-d596-4460-a7ea-8f40cb1b8616,Kelingking Kecil,aplikasi busuk. mempersulit pasien,1,0,,2026-05-22 08:13:23,,,,Mobile JKN,app.bpjs.mobile,busuk sulit pasien,4,3,2,0.47341058982948836
86f0d60a-ce09-48f7-a594-4f5b74936930,Johny Hermawan,Alhamdulillah berasa banget keuntungan yg di dapat dari bpjs kesehatan nya.,5,0,4.16.1,2026-05-22 07:52:29,,,4.16.1,Mobile JKN,app.bpjs.mobile,alhamdulillah asa untung sehat,11,4,4,0.41702063204354317
